"","CODE","COUNTRY","SUB.CHAPTER","TITLE","UNIT","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"21","HUN.1.0.319.0.UBLGAP","Hungary","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.8813,-7.1454,-4.6888,-2.834,-3.8712,-9.054,-7.4981,-7.3645,-9.428,-11.5474,-6.4903,-4.8528,-2.4025,-2.6981,-4.4162,-0.4022,-1.1374,-1.6398,-1.6107,-1.9517,-3.038,-3.675,NA
"22","MLT.1.0.319.0.UBLGAP","Malta","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7467,-7.0113,-6.8618,-8.9746,-6.7434,-6.2992,-6.0364,-5.9328,-9.7045,-4.1185,-2.9284,-2.5814,-2.8139,-5.2271,-2.2967,-2.5694,-1.5371,-2.4495,-1.7287,-2.6804,-2.4748,0.2943,0.1975,0.6962,NA
"23","NLD.1.0.319.0.UBLGAP","Netherlands","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.9105,-1.1013,-1.0172,-1.0761,-0.5248,0.6167,-1.4011,-1.6364,-1.4817,-0.3664,0.7551,0.1085,-1.1425,-1.116,-3.6427,-3.6506,-3.4911,-2.0998,-0.2734,-0.6382,-1.0447,0.9081,0.5064,0.483,NA
"24","AUT.1.0.319.0.UBLGAP","Austria","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.8171,-4.0915,-1.9707,-2.7826,-3.0798,-2.9114,-1.034,-1.4856,-1.1188,-4.4651,-2.1186,-2.8593,-2.672,-2.7272,-3.9225,-3.5861,-2.7671,-2.3023,-0.9924,-2.2531,-0.5608,-1.0928,-1.0549,-0.9251,NA
"25","POL.1.0.319.0.UBLGAP","Poland","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.163,-5.2114,-5.7928,-4.9492,-2.7677,-3.2848,-3.5091,-2.6339,-3.8423,-3.612,-2.6443,-3.5465,-3.3295,-5.0308,-8.0604,-7.9861,-5.9009,-3.7872,-3.4096,-2.9271,-2.4112,-2.2656,-3.1086,-3.1346,NA
"26","PRT.1.0.319.0.UBLGAP","Portugal","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.8337,-4.6382,-4.0138,-5.1458,-3.9891,-4.4027,-5.9441,-3.8235,-3.7166,-5.7582,-5.6846,-4.1647,-3.7158,-4.2782,-8.842,-11.1428,-6.6784,-3.5344,-2.6303,-5.5684,-3.5344,-1.6986,-1.9785,-2.3639,NA
"27","ROM.1.0.319.0.UBLGAP","Romania","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4608,-4.6754,-4.1699,-2.2232,-2.8829,-3.1147,-2.5863,-1.9349,-1.9682,-2.8041,-2.1771,-4.2073,-4.7792,-8.07,-8.7989,-5.5387,-4.0706,-1.963,-0.965,-0.5466,-0.3098,-3.0104,-3.7581,-3.9397,NA
"28","SVN.1.0.319.0.UBLGAP","Slovenia","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.912,-2.9072,-3.709,-3.7892,-2.6804,-2.7419,-2.4502,-2.1119,-2.9094,-3.3199,-4.522,-4.3391,-4.3954,-5.6198,-1.8524,-12.4275,-3.8085,-2.0616,-1.6591,-2.0237,-2.3732,NA
"29","SVK.1.0.319.0.UBLGAP","Slovakia","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.7016,-6.2754,-6.8935,-10.9154,-4.9581,-6.8069,-1.9057,-1.8208,-2.9077,-4.5931,-4.7521,-5.2875,-7.0212,-7.2947,-3.8186,-3.5181,-1.6162,-1.8124,-2.2542,-1.5458,-1.3658,-0.8971,NA
"30","FIN.1.0.319.0.UBLGAP","Finland","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7571,8.5945,8.4241,6.0316,4.216,3.7584,5.7745,3.7643,2.2717,3.8753,3.7271,4.1386,1.4689,3.759,4.0958,2.9554,0.138,-1.8402,-3.7752,-3.6166,-4.1972,-1.9924,-1.3695,0.8388,0.8434,5.4636,4.1037,4.1851,3.1912,2.3921,2.6837,3.0631,2.5653,2.0757,0.4083,-1.2007,-0.968,-1.2692,-1.3028,-1.521,-1.1607,-0.8638,-1.344,-1.4622,NA
