"","CODE","COUNTRY","SUB.CHAPTER","TITLE","UNIT","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"190","SRB.1.0.0.0.NPAN","Serbia","01 Population","Population: 15 to 64 years ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5091.032,5068.646,5054.564,5041.904,5024.277,5008.458,4991.736,4977.196,4967.52,4959.446,4954.997,4955.435,4944.362,4908.869,4859.93,4805.151,4836.532,4810.238,4786.105,"4761.923                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ",NA
"191","ALB.1.0.0.0.NPAN","Albania","01 Population","Population: 15 to 64 years ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930.502,1933.262,1938.096,1942.117,1946.391,1950.97,1951.503,1947.526,1946.794,1953.957,1966.365,1979.369,1989.625,1996.38,2002.254,2010.263,2016.294,"2022.343                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",NA
"192","NOR.1.0.0.0.NPAN","Norway","01 Population","Population: 15 to 64 years ","1000 persons",2257.753,2279.951,2304.173,2324.565,2341.47,2355.851,2368.469,2382.29,2398.047,2413.483,2427.979,2443.495,2460.872,2477.044,2491.754,2505.336,2518.635,2532.104,2545.752,2560.602,2576.993,2595.527,2614.336,2632.382,2652.07,2668.841,2684.199,2704.897,2725.233,2737.659,2746.237,2757.508,2770.849,2785.995,2801.375,2815.15,2828.606,2844.213,2863.941,2887.858,2911.464,2932.062,2955.147,2980.455,3005.944,3035.132,3070.273,3113.046,3159.355,3200.013,3237.077,3275.317,3313.779,3348.842,3382.026,3420.564,3446.992,3479.88,"3515.787                                                                                                                                                                                                                                                                                                             ",NA
"193","CHE.1.0.0.0.NPAN","Switzerland","01 Population","Population: 15 to 64 years ","1000 persons",3502.535,3571.278,3657.448,3736.189,3794.596,3827.905,3856.406,3897.559,3945.357,3990.403,4010.101,4019.227,4051.092,4087.163,4115.522,4119.662,4104.673,4104.075,4122.239,4153.478,4196.968,4249.76,4303.964,4348.412,4385.352,4418.762,4449.214,4481.651,4514.934,4548.37,4593.005,4643.664,4681.144,4710.686,4737.611,4760.464,4773.298,4778.297,4788.547,4808.654,4834.398,4873.795,4924.781,4971.702,5014.599,5054.249,5091.275,5140.488,5208.617,5270.781,5322.759,5372.243,5417.35,5467.223,5520.864,5584.624,5616.921,5658.795,"5725.250                                                                                                                                                                                                                                                                                                        ",NA
"194","USA.1.0.0.0.NPAN","United States","01 Population","Population: 15 to 64 years ","1000 persons",107919.385,109048.592,111177.298,112998.921,114814.389,116601.28,118546.051,120582.199,122655.917,124737.217,127006.999,129364.792,131829.318,134224.569,136589.959,138915.421,141381.08,143750.251,146127.919,148467.085,150227.353,151991.67,153546.625,154962.661,156464.29,157973.705,159590.157,160803.443,161924.416,162915.787,164229.455,165924.186,167953.322,169920.143,171992.191,174237.364,176547.324,179157.964,181754.513,184286.959,186813.002,189228.407,191539.956,193615.754,195950.177,198347.755,200699.096,202723.881,204408.961,206060.773,207665.156,209177.163,209817.751,210662.324,211626.358,212641.181,213340.622,213893.906,"214386.117                                                                                                                                                                                ",NA
"195","JPN.1.0.0.0.NPAN","Japan","01 Population","Population: 15 to 64 years ","1000 persons",60002,60717,62258,63903,65580,66928,68113,69162,70086,70939,71566,72320,73484,74104,74743,75838,76397,76944,77543,78161,78884,79272,80091,80903,81776,82535,83366,84191,85013,85745,86141,86557,86846,87023,87034,87261,87162,87042,86922,86758,86380,86139,85706,85406,85076,84422,83730,83014,82300,81493,81736,81341,80175,79008,78159.219,77319.557,76546.361,75780.897,"75023.088                                                                                                                                                                                                                                                   ",NA
"196","CAN.1.0.0.0.NPAN","Canada","01 Population","Population: 15 to 64 years ","1000 persons",10759.768,10935.303,11139.926,11357.589,11612.365,11886.199,12241.28,12585.328,12918.342,13232.298,13552.273,13809.055,14113.983,14441.982,14805.088,15173.209,15513.245,15818.173,16103.041,16375.872,16688.825,16962.659,17202.389,17396.982,17578.535,17743.036,17930.607,18138.239,18343.865,18650.8,18894.813,19087.5,19330.988,19565.172,19798.402,20030.129,20254.793,20465.288,20671.456,20899.04,21138.371,21374.706,21599.977,21806.209,22010.193,22229.669,22447.621,22664.078,22847.993,23015.685,23168.75,23294.583,23345.366,23381.689,23422.821,23452.063,23472.846,23489.322,"23496.331                                                                                                                                                                                                                                                  ",NA
"197","MEX.1.0.0.0.NPAN","Mexico","01 Population","Population: 15 to 64 years ","1000 persons",19320.679,19852.257,20403.47,20983.073,21603.31,22272.937,22996.927,23771.1,24584.187,25419.34,25435.27,26267.454,27136.951,28047.459,29001.742,29999.309,31040.306,32124.537,32922.747,34253.251,35527.46,36693.157,37925.668,39223.607,40544.708,41873.681,43227.724,44619.337,46023.209,47394.481,48744.62,50106.44,51483.826,52850.442,54168.43,55452.738,56697.85,57926.934,59117.871,60228.687,61332.084,62461.51,63587.641,64746.689,65923.384,67072.838,68216.844,69427.174,70709.998,72056.971,73445.681,74841.232,76199.463,77479.034,78705.142,79901.112,81066.916,82201.375,"83294.356                                                                                                                                                                                                                                                  ",NA
"198","KOR.1.0.0.0.NPAN","Korea","01 Population","Population: 15 to 64 years ","1000 persons",13698.341,13949.773,14257.691,14595.205,14923.382,15245.851,15592.878,16003.566,16445.982,16957.491,17540.152,18064.092,18602.276,19176.51,19781.685,20448.875,21151.58,21829.33,22495.994,23123.979,23716.967,24300.033,24880.337,25494.901,26140.581,26759.353,27383.105,27998.885,28581.942,29134.922,29700.607,30170.543,30610.68,31023.107,31445.602,31899.511,32326.522,32791.167,33125.933,33420.207,33701.986,33925.256,34102.782,34285.403,34427.507,34530.248,34790.753,35045.531,35407.814,35694.138,35982.502,36352.538,36555.703,36711.849,36839.412,37075.656,37286.17,37298.797,"37337.849                                                                                                                                                                                                                                                   ",NA
"199","AUS.1.0.0.0.NPAN","Australia","01 Population","Population: 15 to 64 years ","1000 persons",6296.5,6428.6,6571.5,6710.9,6857.3,7014.6,7193.522,7344.229,7508.207,7689.76,7857.975,8229.615,8392.628,8543.09,8717.153,8861.803,8993.161,9141.006,9289.376,9427.566,9571.085,9742.721,9940.493,10106.692,10269.8,10441.742,10636.721,10837.243,11041.75,11243.003,11416.753,11547.791,11664,11750,11855,11986,12139,12277,12413,12561,12721,12895,13066,13239,13399,13582,13785,14044,14344,14641,14846,15018,15211,15416,15611,15708.691,15805.123,15903.903,"16006.163                                                                                                                                                                                                                                                                      ",NA
"200","NZL.1.0.0.0.NPAN","New Zealand","01 Population","Population: 15 to 64 years ","1000 persons",1393.025,1420.81,1456.365,1491.015,1524.695,1556.435,1588.105,1615.465,1634.935,1655.68,1685.88,1719.775,1757.9,1805.915,1859.275,1907.5,1941.47,1962.67,1976.52,1987.685,2005.945,2026.94,2052.305,2090.02,2125.945,2150.555,2164.705,2184.81,2201.265,2211,2230.085,2296.6,2317.78,2339.76,2368.87,2402.49,2442.37,2475.54,2496.53,2509.85,2525.54,2542.71,2597.4,2661.54,2709.82,2747.23,2784.65,2807.26,2829.19,2853.12,2879.05,2893.22,2895.21,2907.34,2948.24,2963.869,2978.5,2991.241,"3002.947                                                                                                                                                                                                                                                                                                        ",NA
"201","EU28.1.0.0.0.NPON","European Union","01 Population","Population: 65 years and over ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77369.889,78927.337,80045.605,81263.086,82655.348,83890.078,84985.659,86128.439,87292.483,88287.328,89099.366,90763.745,92658.841,95010.629,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"202","EU15.1.0.0.0.NPON","European Union (15 countries)","01 Population","Population: 65 years and over ","1000 persons",NA,34128.661,34909.498,35594.034,36356.506,37209.264,38053.469,39007.519,39860.133,40686.459,41606.972,42501.389,43353.221,44205.34,45065.642,45932.482,46702.813,47466.66,48233.905,49014.078,49313.501,49423.537,49117.435,48678.584,48519.676,49054.902,49973.612,50873.57,51735.63,52555.357,53382.937,54198.922,55109.19,55967.633,56841.408,57765.532,58653.556,59447.404,60184.973,60969.947,61909.952,62524.311,63881.446,64869.923,65974.079,67190.445,68298.61,69216.634,70163.705,71182.166,72105.835,72826.184,74146.02,75743.445,77614.407,NA,NA,NA,"NA                                                                                                                                                                                                                                                          ",NA
"203","EA19.1.0.0.0.NPON","Euro area","01 Population","Population: 65 years and over ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46361.041,47237.563,48160.912,49055.723,49863.529,50614.657,51401.107,52340.394,53291.15,54243.739,55198.998,56257.481,57425.396,58482.992,59302.216,60078.556,60875.82,61550.719,62212.479,63171.659,64446.351,65772.935,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"204","EA12.1.0.0.0.NPON","Euro area (12 countries)","01 Population","Population: 65 years and over ","1000 persons",NA,26522.415,27202.35,27787.001,28400.345,29077.8,29798.521,30560.444,31253.087,31899.947,32650.68,33344.971,34033.068,34718.523,35410.78,36121.092,36750.499,37371.212,37991.648,38631.928,38811.808,38846.918,38518.141,38088.483,37889.492,38278.991,39024.472,39792.496,40553.38,41290.962,42052.525,42811.254,43672.321,44497.63,45343.191,46234.436,47094.521,47867.251,48588.713,49361.197,50270.601,51201.467,52121.504,53041.289,54066.791,55204.34,56229.662,57019.306,57772.122,58550.008,59209.583,59852.59,60780.97,62014.585,63291.571,NA,NA,NA,"NA                                                                                                                                                                                                                                                               ",NA
"205","DU15.1.0.0.0.NPON","EU15 (including D_W West-Germany)","01 Population","Population: 65 years and over ","1000 persons",NA,31810.085,32489.022,33144.168,33891.239,34726.092,35529.071,36424.579,37238.357,38046.174,38916.408,39835.713,40660.677,41493.235,42332.871,43192.436,43966.931,44735.157,45503.935,46297.982,46651.108,46847.456,46649.865,46314.028,46229.03,46789.973,47715.69,48635.843,49514.85,50344.651,51215.701,52026.561,52933.813,53779.412,54615.387,55645.42,56498.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                    ",NA
"206","DA12.1.0.0.0.NPON","EA12 (including D_W West-Germany)","01 Population","Population: 65 years and over ","1000 persons",NA,24203.839,24781.874,25337.135,25935.077,26594.628,27274.123,27977.504,28631.311,29259.661,29960.115,30679.294,31340.524,32006.418,32678.008,33381.045,34014.617,34639.709,35261.678,35915.833,36149.415,36270.837,36050.571,35723.927,35598.846,36014.062,36766.549,37554.769,38332.599,39080.256,39885.289,40638.893,41496.945,42309.41,43117.17,44114.325,44939.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                    ",NA
"207","BEL.1.0.0.0.NPON","Belgium","01 Population","Population: 65 years and over ","1000 persons",1095.427,1111.312,1133.299,1151.407,1171.833,1195.791,1220.213,1245.034,1264.513,1280.522,1293.145,1305.071,1321.622,1338.473,1353.009,1364.736,1373.226,1380.991,1393.157,1405.479,1405.894,1401.14,1388.996,1362.03,1348.389,1362.979,1388.81,1409.767,1434.345,1462.328,1487.371,1513.234,1537.894,1560.839,1584.11,1611.074,1639.344,1665.839,1688.022,1706.273,1722.414,1738.064,1754.391,1771.255,1789.81,1804.259,1809.54,1814.894,1828.252,1848.469,1871.671,1904.058,1942.294,1977.011,2012.745,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                 ",NA
"208","BGR.1.0.0.0.NPON","Bulgaria","01 Population","Population: 65 years and over ","1000 persons",590.848,611.584,630.312,646.224,663.923,687.433,714.043,736.168,760.831,787.01,814.163,842.275,868.299,894.094,919.719,946.447,972.161,997.938,1009.02,1022.957,1051.308,1053.686,1029.714,1005.604,1003.957,1019.648,1043.374,1074.199,1102.889,1126.026,1148.617,1174.575,1198.316,1221.14,1242.756,1262.089,1275.827,1286.647,1299.62,1314.944,1321.399,1325.047,1337.456,1337.481,1337.292,1336.636,1335.323,1336.205,1339.819,1345.259,1354.457,1370.765,1388.275,1406.569,1428.998,1451.058,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                            ",NA
"209","CZE.1.0.0.0.NPON","Czech Republic","01 Population","Population: 65 years and over ","1000 persons",911.73,923.712,949.728,976.603,1007.041,1040.077,1074.628,1109.579,1141.863,1169.717,1188.087,1207.298,1236.056,1263.99,1290.712,1317.283,1341.551,1362.801,1382.01,1397.243,1386.433,1349.073,1305.487,1257.162,1225.664,1222.309,1232.602,1249.248,1268.651,1285.313,1296.983,1308.458,1321.608,1335.551,1349.538,1364.256,1380.264,1395.055,1406.65,1414.758,1414.36,1412.523,1416.036,1420.219,1428.45,1445.02,1468.981,1497.338,1534.486,1577.935,1618.245,1669.203,1734.527,1796.581,1852.975,1906.409,NA,NA,"NA                                                                                                                                                                                                                                                                                                                        ",NA
"210","DNK.1.0.0.0.NPON","Denmark","01 Population","Population: 65 years and over ","1000 persons",485.216,497.323,508.883,520.119,531.375,542.196,552.915,564.562,577.568,590.889,604.945,619.197,633.051,647.419,662.747,677.558,690.573,704.242,718.041,729.442,738.094,744.751,751.495,758.255,763.813,771.494,781.379,788.413,793.471,798.03,801.207,803.002,803.654,802.211,799.872,797.088,794.253,792.228,790.968,790.435,791.173,793.264,796.468,801.465,808.541,817.765,828.886,843.893,864.269,889.178,918.32,950.933,983.943,1013.268,1038.932,1062.776,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                ",NA
"211","DEU.1.0.0.0.NPON","Germany","01 Population","Population: 65 years and over ","1000 persons",8358.426,8573.576,8835.477,9044.867,9271.267,9511.172,9769.397,10041.939,10275.776,10477.286,10681.564,10886.676,11100.543,11308.105,11509.772,11677.046,11802.882,11951.503,12103.97,12215.095,12213.393,12028.081,11740.57,11441.556,11270.647,11316.929,11455.923,11585.727,11682.78,11755.706,11853.236,11972.361,12104.377,12268.221,12451.022,12637.112,12794.615,12911.597,13016.936,13209.354,13522.633,13879.868,14252.271,14649.407,15113.723,15618.763,16084.682,16409.017,16623.879,16815.378,16873.018,16723.863,16659.294,16783.983,16970.761,17194.445,NA,NA,"NA                                                                                                                                                                                                                                                                          ",NA
"212","D_W.1.0.0.0.NPON","West Germany","01 Population","Population: 65 years and over ","1000 persons",6013,6255,6415,6595,6806,7028,7245,7459,7654,7837,7991,8221,8408,8596,8777,8937,9067,9220,9374,9499,9551,9452,9273,9077,8980,9052,9198,9348,9462,9545,9686,9800,9929,10080,10225,10517,10640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                    ",NA
"213","EST.1.0.0.0.NPON","Estonia","01 Population","Population: 65 years and over ","1000 persons",128.569,131.383,133.698,136.428,140.071,143.946,147.423,150.929,154.72,157.81,160.529,163.827,167.428,170.466,173.461,176.459,178.835,181.123,177.236,178.493,184.517,182.724,179.669,177.801,176.429,174.396,174.096,175.491,170.48,173.131,182.577,184.962,187.507,189.852,191.973,194.359,197.342,200.701,202.8,196.718,209.445,212.17,215.765,219.565,223.2,226.505,229.99,232.885,233.235,232.63,232.235,233.32,236.336,239.918,244.216,248.487,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                   ",NA
"214","IRL.1.0.0.0.NPON","Ireland","01 Population","Population: 65 years and over ","1000 persons",315.4,315.95,317.55,319.75,321.5,322.55,323.55,324.75,325.7,326.95,328.95,331.5,335,339.05,343.2,347.4,351.25,354.8,358.5,362.118,365.818,368.95,370.8,372.3,378.693,386.602,388.094,389.708,394.27,397.958,400.835,403.688,406.293,408.003,409.658,412.048,414.535,417.485,420.361,422.743,426.263,431.493,437.442,444.087,452.164,459.038,465.09,474.623,487.601,502.565,518.591,535.533,553.303,571.563,590.701,612.552,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                   ",NA
"215","GRC.1.0.0.0.NPON","Greece","01 Population","Population: 65 years and over ","1000 persons",NA,698.849,717.478,737.806,756.488,773.502,795.145,817.751,839.523,875.277,972.701,984.263,1013.642,1043.728,1074.512,1106.728,1142.985,1178.362,1171.018,1245.855,1267.09,1284.002,1297.207,1306.548,1316.084,1313.868,1312.712,1327.901,1346.553,1369.861,1398.862,1443.27,1492.622,1542.602,1595.257,1646.568,1698.602,1748.578,1796.871,1844.36,1895.121,1912.183,1921.272,1956.626,1989.576,2018.264,2041.037,2057.755,2073.588,2096.465,2127.905,2163.087,2194.109,2223.142,2253.8,2280.963,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                             ",NA
"216","ESP.1.0.0.0.NPON","Spain","01 Population","Population: 65 years and over ","1000 persons",2469.819,2541.597,2605.739,2671.997,2742.412,2816.532,2895.82,2981.296,3067.682,3149.431,3230.949,3327.214,3410.708,3500.686,3585.798,3681.717,3780.154,3876.052,3975.612,4076.074,4049.298,4268.486,4347.729,4426.944,4504.314,4597.86,4716.362,4854.4,4999.076,5139.69,5279.384,5420.427,5562.901,5709.215,5860.881,6018.436,6174.852,6330.881,6489.169,6628.73,6759.171,6903.6,7036.694,7119.759,7158.281,7247.016,7365.655,7456.728,7582.131,7734.184,7896.698,8055.518,8195.06,8351.05,8516.018,8645.953,NA,NA,"NA                                                                                                                                                                                                                                                                                                                             ",NA
"217","FRA.1.0.0.0.NPON","France","01 Population","Population: 65 years and over ","1000 persons",5386.888,5478.552,5616.622,5737.924,5852.943,5982.461,6118.519,6265.073,6394.522,6505.752,6621.048,6742.243,6857.061,6971.149,7085.152,7193.077,7283.56,7382.378,7493.048,7591.711,7601.542,7487.388,7349.978,7238.065,7165.796,7233.305,7407.506,7574.817,7738.747,7897.392,8059.053,8228.107,8395.566,8558.824,8723.147,8894.79,9061.426,9218.547,9359.985,9498.756,9642.73,9780.808,9914.258,10031.98,10162.119,10285.735,10365.487,10434.451,10551.841,10672.415,10802.319,11032.292,11356.221,11701.962,12056.779,12396.899,NA,NA,"NA                                                                                                                                                                                                                                                                                                               ",NA
"218","HRV.1.0.0.0.NPON","Croatia","01 Population","Population: 65 years and over ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.977,717.123,729.977,741.283,751.445,758.909,765.396,769.83,769.261,764.115,763.006,769.248,743.03,788.916,800.016,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",NA
"219","ITA.1.0.0.0.NPON","Italy","01 Population","Population: 65 years and over ","1000 persons",4673.8,4778.95,4887.45,4974.65,5074.6,5194.95,5320.9,5457.3,5583.7,5710.05,5862.95,6034.149,6199.611,6356.212,6518.052,6678.172,6826.461,6976.381,7138.575,7292.756,7419.792,7474.63,7439.755,7347.502,7292.471,7394.439,7594.587,7800.755,8015.839,8233.936,8449.839,8667.873,8884.511,9085.91,9275.586,9485.49,9701.133,9886.766,10056.777,10225.069,10403.85,10579.709,10754.547,10945.957,11171.735,11413.514,11613.306,11770.684,11908.794,12029.159,12127.54,12271.057,12505.326,12827.386,13117.008,13294.414,NA,NA,"NA                                                                                                                                                                                                                                                                                                           ",NA
"220","CYP.1.0.0.0.NPON","Cyprus","01 Population","Population: 65 years and over ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.067,70.485,71.846,73.181,74.451,75.533,72.876,78.079,80.466,83.181,85.107,87.23,89.495,92.174,95.043,97.858,101.037,104.624,108.476,112.442,116.725,121.364,125.981,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"221","LVA.1.0.0.0.NPON","Latvia","01 Population","Population: 65 years and over ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.976,289.524,297.011,302.947,308.505,313.596,317.845,322.085,325.642,316.048,324.333,318.457,311.74,307.416,304.912,302.439,302.711,306.01,310.978,314.578,314.95,319.95,327.799,332.575,335.619,338.109,342.22,347.025,350.564,352.456,354.219,356.528,361.061,366.969,372.045,376.54,381.479,384.947,385.573,384.824,382.659,380.343,379.665,380.7,383.345,385.831,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                      ",NA
"222","LTU.1.0.0.0.NPON","Lithuania","01 Population","Population: 65 years and over ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.779,325.575,339.135,352.051,362.289,368.525,373.592,378.978,370.608,385.865,382.795,377.363,371.783,366.811,364.217,364.999,369.129,376.034,385.303,394.999,403.912,412.963,422.518,432.318,440.315,447.853,455.993,464.44,473.027,479.775,483.646,492.535,506.296,518.168,527.632,533.531,538.507,543.506,546.843,546.323,545.102,544.32,542.766,542.469,544.927,547.821,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                   ",NA
"223","LUX.1.0.0.0.NPON","Luxembourg","01 Population","Population: 65 years and over ","1000 persons",33.899,34.299,35.299,36.199,37.299,38.399,38.999,39.799,40.799,41.699,42.499,43.255,44.201,45.196,46.042,46.756,47.271,47.938,48.738,49.339,49.691,49.612,49.23,48.758,48.427,48.588,49.034,49.42,49.933,50.532,51.246,52.14,53.294,54.466,55.788,57.234,58.625,59.717,60.617,61.482,61.421,61.43,62.406,63.264,64.296,65.333,66.27,67.261,68.185,69.469,70.565,72.173,74.159,76.216,78.607,80.899,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                        ",NA
"224","HUN.1.0.0.0.NPON","Hungary","01 Population","Population: 65 years and over ","1000 persons",899.767,928.935,955.569,984.131,1013.762,1046.166,1082.237,1115.107,1144.359,1167.08,1190.474,1215.997,1242.411,1271.734,1296.792,1326.58,1357.463,1383.224,1406.099,1426.127,1432.68,1407.6,1366.443,1323.816,1297.654,1309.136,1335.356,1357.25,1380.117,1382.626,1384.802,1405.205,1420.79,1434.538,1450.113,1468.119,1484.381,1498.726,1514.169,1526.242,1538.027,1548.448,1555.58,1563.168,1572.345,1584.156,1557.076,1614.507,1632.087,1651.881,1667.309,1612.593,1688.795,1691.698,1748.022,1780.406,NA,NA,"NA                                                                                                                                                                                                                                                                                                                               ",NA
"225","MLT.1.0.0.0.NPON","Malta","01 Population","Population: 65 years and over ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.148,30.048,30.066,29.946,29.394,NA,NA,33.659,35.72,38.118,38.971,39.752,40.787,41.92,42.897,43.825,44.668,45.463,46.754,48.175,49.73,50.777,53.333,50.778,48.98,49.676,51.546,52.847,54.034,56.009,56.487,57.595,60.116,63.468,66.905,70.467,74.151,77.758,81.117,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"226","NLD.1.0.0.0.NPON","Netherlands","01 Population","Population: 65 years and over ","1000 persons",1033.703,1064.319,1093.743,1120.069,1147.62,1176.091,1204.237,1235.482,1266.556,1295.974,1325.362,1353.837,1381.597,1410.78,1442.856,1474.789,1502.235,1531.82,1565.111,1598.11,1628.666,1655.134,1678.188,1698.286,1719.102,1749.467,1786.601,1822.041,1858.537,1891.316,1919.633,1946.669,1972.612,1996.761,2020.785,2047.225,2072.356,2096.779,2120.327,2141.688,2163.472,2186.608,2209.585,2235.805,2269.912,2309.565,2349.406,2391.589,2443.321,2505.072,2566.637,2655.657,2770.357,2871.685,2963.355,3046.497,NA,NA,"NA                                                                                                                                                                                                                                                                                                                       ",NA
"227","AUT.1.0.0.0.NPON","Austria","01 Population","Population: 65 years and over ","1000 persons",861.456,879.734,898.855,916.714,937.449,958.164,979.154,1001.429,1020.286,1036.361,1051.055,1066.14,1082.115,1098.004,1113.485,1127.066,1137.874,1149.761,1160.161,1166.513,1161.899,1143.812,1116.158,1086.967,1071.027,1073.815,1086.132,1102.167,1118.313,1132.856,1146.612,1158.881,1169.34,1179.982,1191.269,1202.446,1212.233,1220.332,1226.965,1231.691,1235.842,1240.149,1249.849,1255.689,1284.422,1332.766,1378.093,1411.313,1436.552,1461.231,1475.492,1486.978,1511.807,1541.995,1570.327,1594.555,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                  ",NA
"228","POL.1.0.0.0.NPON","Poland","01 Population","Population: 65 years and over ","1000 persons",1702.766,1774.035,1853.488,1946.118,2034.555,2142.357,2249.659,2349.076,2495.207,2608.199,2675.375,2789.16,2893.279,3008.271,3127.59,3238.702,3338.581,3434.244,3512.867,3569.776,3590.753,3568.455,3532.728,3494.418,3482.027,3495.941,3524.663,3577.349,3662.212,3743.11,3834.941,3920.593,3994.341,4078.716,4172.583,4277.088,4380.298,4472.277,4556.612,4619.304,4684.923,4760.74,4849.272,4919.497,4984.796,5047.048,5096.167,5123.943,5138.832,5153.082,5170.702,5248.372,5395.919,5568.33,5759.873,5959.592,NA,NA,"NA                                                                                                                                                                                                                                                                                                                            ",NA
"229","PRT.1.0.0.0.NPON","Portugal","01 Population","Population: 65 years and over ","1000 persons",698.995,713.745,722.74,729.45,730.21,741.7,756.445,764.12,777.455,792.115,818.963,836.058,837.07,840.815,855.78,923.445,986.18,1008.51,1036.005,1067.915,1076.246,1104.209,1148.985,1159.795,1169.439,1189.138,1215.16,1241.474,1269.883,1303.109,1339.107,1325.804,1402.972,1432.12,1462.768,1495.949,1529.016,1562.911,1597.032,1628.057,1665.503,1705.274,1735.825,1761.583,1788.687,1814.038,1836.158,1859.02,1884.332,1914.35,1953.409,1992.034,2020.126,2051.225,2087.505,2122.996,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                           ",NA
"230","ROM.1.0.0.0.NPON","Romania","01 Population","Population: 65 years and over ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,1649.104,1692.276,1745.779,1799.834,1859.4,1916.638,1976.023,2054.306,2133.048,2199.032,2242.039,2265.909,2277.431,2268.129,2229.387,2161.737,2134.964,2155.407,2188.538,2237.258,2288.443,2348.836,2415.227,2478.639,2537.741,2597.634,2659.105,2721.201,2775.525,2831.333,2889.213,2936.992,2989.236,3030.161,3048.19,3047.633,3034.152,3079.544,3121.684,3148.728,3243.248,3287.089,3265.53,3249.355,3250.274,3277.424,3336.075,3405.96,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                           ",NA
