"COUNTRY","year","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52"
"Spain",1968,9141.731,20912.522,3067.682,33121.095,3,NA,20.9877,0.63367,23.9487,3.8215,8.7132,8.3759,7.2925,32.29,35.68,31.867,31.729,0.95795,28.0456,27.862,31.684,NA,NA,13.6503,6.6083,4.9541,1.6057,0.07979,0.9719,716.753,3.2532,1.5919,1.6748,4.0486,3.4367,0.59455,-0.3291,-0.62256,NA,-0.14451,1.5434,3.4124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1969,9257.831,21042.386,3149.431,33449.084,2.5,NA,23.3514,0.69812,26.7724,4.3379,10.811,9.7713,9.1464,36.495,41.325,36.71,36.508,1.09145,32.3725,32.1777,36.516,NA,NA,15.7207,7.4932,5.6277,1.80674,0.07476,1.1667,760.837,4.0212,1.9584,2.0795,4.8617,4.126,0.71538,-0.3103,-0.63313,NA,-0.22026,1.8548,4.1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1970,9368.5,21161.757,3230.949,33760.929,2.6,NA,25.9964,0.77001,29.9141,4.9917,11.2979,10.8459,9.9516,40.707,45.858,40.725,40.438,1.19778,35.7336,35.4458,40.437,0.00064,26928.751,17.8288,8.1052,5.9643,1.98162,0.10195,1.3078,805.095,4.8868,2.5072,2.3987,5.4743,4.6801,0.74987,0.0687,-0.35455,NA,-0.23573,2.3371,4.6448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1971,9508.071,21389.206,3327.214,34224.49,3.4,NA,28.9377,0.84552,33.3587,5.4921,11.5262,11.0065,10.979,44.334,50.519,45.285,44.931,1.31284,39.7933,39.3843,44.876,0.00072,27071.156,20.3108,9.0079,6.6125,2.21379,0.13661,1.4189,844.944,5.8193,2.9525,2.8899,5.7169,4.7962,0.93172,0.8971,0.34477,0.8968,-0.21275,2.805,4.7387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1972,9590.788,21602.974,3410.708,34604.469,2.9,NA,34.007,0.98273,39.1764,6.1403,14.2843,13.6335,13.2196,52.755,60.283,53.539,53.192,1.53715,47.3989,46.9442,53.084,0.00085,27097.582,24.8658,10.1772,7.52,2.62715,0.15766,1.6942,894.866,7.0557,3.6059,3.4776,7.2657,6.1195,1.14526,0.725,0.09847,0.72057,-0.21266,3.3901,6.0591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1973,9655.288,21832.974,3500.686,34988.947,2.6,NA,40.9175,1.16944,47.1576,7.2242,18.1419,17.4566,16.3712,64.522,73.494,64.947,64.415,1.84102,57.723,56.9426,64.167,0.00101,27472.407,30.3998,12.0202,8.9023,3.11728,0.17233,2.118,955.029,8.5178,4.4796,4.0706,9.3833,7.923,1.4466,0.5027,-0.46631,0.49951,-0.15,4.1876,7.7866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1974,9723.026,22064.512,3585.798,35373.335,3.1,NA,52.7969,1.49256,61.0898,9.5524,25.7172,23.599,19.9018,84.544,97.029,82.708,82.505,2.33241,73.156,72.4176,81.97,0.00122,27751.012,39.3457,14.8485,10.8961,3.94362,0.21469,2.2619,1019.909,10.7687,6.3114,4.4923,15.0047,13.0054,1.76597,-2.5943,-3.59389,-2.59955,0.0053,5.9185,12.8951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1975,9780.41,22295.774,3681.717,35757.9,4.5,NA,60.8276,1.70109,70.8889,11.4275,27.9673,25.6395,21.9579,96.405,109.86,94.734,94.627,2.64632,83.3064,82.8577,94.285,0.00145,27434.371,46.973,16.8617,12.0354,4.73211,0.30459,2.5821,1077.61,11.6259,6.6169,5.0486,15.5818,13.3832,2.03327,-2.506,-3.28963,-2.51544,-0.24193,6.1833,13.0838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1976,9829.781,22527.878,3780.154,36137.812,4.9,NA,70.2832,1.94487,82.5646,12.9059,29.8655,27.3593,22.3435,109.843,125.173,106.807,106.793,2.95515,93.9009,93.7668,106.673,0.00176,27278.498,54.3232,19.8782,14.0806,5.48906,0.42032,3.0711,1132.162,13.3567,8.3218,5.0739,18.4728,15.7717,2.56464,-3.7809,-4.32567,-3.79675,-0.51497,7.8056,15.6174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1977,9870.522,22765.064,3876.052,36511.638,5.3,NA,75.9935,2.08135,89.6449,14.0522,30.2652,28.6871,24.6441,118.27,134.807,116.386,116.508,3.19099,102.3339,102.4669,116.519,0.00225,27005.469,59.3674,25.2476,17.9148,5.98971,0.57777,3.9201,1184.369,15.3847,9.5191,5.9112,18.3357,15.6858,2.49489,-1.8301,-2.16926,-1.8437,-0.69095,8.957,15.6285,NA,15.52,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1978,9871.92,23017.367,3975.612,36864.898,7.1,NA,81.4096,2.20832,96.8316,15.2106,30.2677,29.6323,27.6803,126.431,144.349,126.875,126.973,3.44427,111.6647,111.8955,127.106,0.00284,26174.832,64.8802,31.549,22.6432,6.66156,0.94777,4.4324,1232.829,17.5781,10.8388,6.7916,17.4037,14.7828,2.54013,1.2041,0.91237,1.19221,-0.86386,10.2959,14.6872,12.03,17.59,-5.56,NA,NA,NA,NA,NA,NA,NA
"Spain",1979,9820.47,23294.786,4076.074,37191.33,8.8,NA,101.7523,2.73592,121.6521,19.6857,36.5613,34.9653,32.6928,156.633,179.323,157.122,157.611,4.23784,137.4359,137.8078,157.493,0.00346,25163.045,80.1296,36.7911,25.9094,8.39531,0.9872,5.2675,1274.427,21.5051,13.6597,7.9057,22.0106,18.692,3.21909,0.7122,0.42871,0.7039,-0.81427,13.286,18.5608,13.31,15.52,-2.21,NA,NA,NA,NA,NA,NA,NA
"Spain",1980,9731.485,23580.988,4049.298,37491.165,11.5,NA,109.2877,2.91503,131.7533,21.7168,40.4171,38.222,34.552,169.983,195.733,166.038,166.569,4.44289,144.3214,145.2144,166.931,0.00413,24249.267,83.752,43.0001,29.987,9.08161,1.39815,6.409,1315.82,23.9695,15.3748,8.6606,28.7659,24.4818,4.12058,-3.8986,-3.74217,-3.9104,-1.30376,14.8809,24.4748,15.96,16.52,-0.56,NA,NA,NA,NA,NA,NA,NA
"Spain",1981,9622.417,23867.729,4268.486,37758.631,14.2,NA,119.8929,3.17525,146.125,25.203,41.0175,41.4152,34.3199,187.543,216.555,179.97,180.528,4.78111,154.767,156.6685,181.872,0.00483,23247.738,91.2442,47.0769,31.5242,10.19022,1.48384,7.9046,1352.721,29.7595,19.277,10.5548,34.6566,29.1937,5.31518,-4.7019,-3.64253,-4.71788,-2.31935,18.2156,28.8031,15.81,16.18,-0.37,NA,NA,NA,NA,NA,NA,NA
"Spain",1982,9484.18,24154.104,4347.729,37986.012,16,NA,130.9564,3.44749,160.1212,28.0852,44.7878,45.0109,37.8609,205.133,238.631,197.473,198.077,5.21447,169.3879,171.5722,199.657,0.00566,22789.658,98.5928,55.1241,36.9688,11.06906,2.17099,9.6772,1388.527,34.0564,22.0981,12.0392,38.9475,32.7095,6.08828,-4.7478,-3.49208,-4.77241,-2.64652,20.9225,32.1279,15.99,16.28,-0.29,NA,NA,NA,NA,NA,NA,NA
"Spain",1983,9325.244,24419.337,4426.944,38171.525,14.3,NA,124.533,3.26246,153.4309,27.7312,41.3951,42.0541,36.3273,195.479,231.394,189.273,189.978,4.97695,161.5414,164.0466,191.778,0.00658,22318.696,94.0647,62.1324,40.8818,10.63403,2.46582,12.0515,1420.559,36.7564,24.1046,12.7263,39.5992,33.2381,6.2118,-3.0539,-1.45801,-3.07115,-2.80904,22.1683,32.7968,16.91,20.05,-3.14,NA,NA,NA,NA,NA,NA,NA
"Spain",1984,9155.161,24670.89,4504.314,38330.364,16.7,NA,138.4753,3.61268,170.8171,32.084,44.6029,43.8121,44.7235,214.604,262.054,215.191,216.019,5.6357,183.1071,185.9199,218.004,0.00779,21294.41,101.322,73.8133,49.4071,11.82851,3.04348,14.434,1444.53,46.6616,31.1728,15.5544,44.0273,36.9908,6.86469,2.2907,4.07129,2.24876,-3.13551,29.8622,36.5413,16.52,14.9,1.62,NA,NA,NA,NA,NA,NA,NA
"Spain",1985,8967.939,24903.714,4597.86,38469.512,17.8,NA,150.1321,3.90262,186.023,34.9255,49.1047,48.9974,49.4996,235.001,284.84,235.177,236.166,6.13904,200.2519,202.5013,237.427,0.00879,20957.936,107.8522,83.0488,55.9426,12.65982,3.04999,17.0598,1471.972,49.7756,33.2421,16.6041,47.3863,40.0049,7.16509,2.784,3.94394,2.53586,-2.5609,31.7726,39.2655,13.37,12.22,1.15,NA,NA,NA,NA,NA,NA,NA
"Spain",1986,8758.25,25110.013,4716.362,38584.624,17.4,NA,159.4723,4.13305,197.5762,35.2843,55.1157,54.099,55.6533,251.667,299.119,253,254.638,6.59947,217.716,220.0784,255.363,0.00988,21346.805,114.7581,96.1864,67.0371,13.0261,2.98515,22.3124,1508.679,46.6927,28.7353,18.1472,43.7,36.1209,7.5059,3.2191,4.41232,3.13894,-2.15631,27.6447,35.6201,11.36,11.66,-0.3,NA,NA,NA,NA,NA,NA,NA
"Spain",1987,8526.103,25304.313,4854.4,38684.815,19.7,NA,172.401,4.45656,215.0173,36.9437,63.5203,61.9135,59.9363,276.941,327.366,274.676,275.507,7.12185,237.7324,239.1473,276.091,0.01059,22268.135,124.7689,107.7433,76.1776,13.48454,3.45067,24.9838,1556.437,49.1727,30.3689,18.9982,51.2294,42.6517,8.44162,-0.4935,-0.29402,-0.68358,-2.14196,29.6183,42.5422,12.81,15.82,-3.01,NA,NA,NA,NA,NA,NA,NA
"Spain",1988,8278.022,25489.841,4999.076,38766.939,18.7,NA,195.8243,5.05132,244.3704,42.0263,79.9596,77.0323,72.0636,321.455,379.125,316.295,316.353,8.16038,274.2685,275.5469,317.573,0.01142,22995.08,144.5113,120.9306,86.175,14.97149,4.92869,28.0897,1617.545,55.2138,34.5255,20.8851,61.5084,51.1267,10.23184,-4.0058,-4.11045,-3.84972,-2.98386,34.1123,51.2191,11.75,11.64,0.11,NA,NA,NA,NA,NA,NA,NA
"Spain",1989,8014.393,25673.681,5139.69,38827.764,16.5,NA,232.5305,5.98877,291.8627,48.5241,99.5009,96.3087,82.3941,388.26,453.397,373.926,374.672,9.64959,325.4024,326.9747,375.499,0.01244,23665.358,172.9205,133.1843,95.1533,16.96086,5.09752,31.3885,1692.278,62.642,40.452,22.3486,77.8669,64.6703,13.01575,-12.2658,-12.33151,-11.50332,-2.94472,39.6524,64.4001,13.7,15.03,-1.33,NA,NA,NA,NA,NA,NA,NA
"Spain",1990,7729.444,25858.494,5279.384,38867.322,15.5,NA,258.5702,6.65264,326.9946,53.8691,112.3469,109.1571,91.6478,436.259,505.137,418.243,420.334,10.81459,364.3735,367.5895,421.459,0.01333,24592.647,201.1888,142.6847,100.7865,18.81807,5.63298,34.2394,1773.49,66.5917,44.0479,22.6595,83.629,68.7962,14.74646,-15.2331,-13.91763,-14.44028,-3.4909,43.7349,68.9689,14.68,15.16,-0.48,NA,NA,NA,NA,NA,NA,NA
"Spain",1991,7456.619,26089.331,5420.427,38966.376,15.5,NA,285.2357,7.32005,364.0622,58.9488,120.3175,117.1381,98.0084,481.293,557.211,461.446,463.833,11.90342,402.4969,406.6081,465.557,0.01437,25016.176,227.9591,151.7978,106.2827,20.86525,6.44479,37.6441,1854.462,73.7264,49.014,24.8281,91.5967,75.2293,16.29269,-16.4553,-14.46734,-14.27793,-4.31278,48.6848,78.0035,11.38,13.23,-1.85,NA,NA,NA,NA,NA,NA,NA
"Spain",1992,7223.154,26371.63,5562.901,39157.685,17,NA,301.057,7.68833,387.776,61.2007,116.1989,112.5824,93.4494,500.382,582.11,480.071,483.378,12.3444,418.8705,424.8663,486.067,0.01577,24555.292,240.5969,158.3339,109.5878,22.51604,6.77914,42.5641,1925.78,79.0605,51.4489,27.7918,95.9844,76.1973,20.14007,-17.0961,-13.38987,-14.4606,-5.34507,49.3401,76.9072,11.72,13.34,-1.62,NA,NA,NA,NA,NA,NA,NA
"Spain",1993,7004.478,26647.569,5709.215,39361.262,20.8,NA,276.3743,7.02148,358.6094,58.8486,95.2797,95.1604,85.5213,453.737,532.77,443.023,445.892,11.3282,384.1745,388.0542,446.903,0.01687,23749.054,223.2974,167.8078,115.0646,21.49872,8.75657,41.0901,1980.097,79.523,52.8178,26.8325,85.8041,66.4117,19.98661,-5.1228,-3.27848,-2.85281,-3.52949,53.5693,69.9231,10.21,11.69,-1.48,NA,NA,NA,NA,NA,NA,NA
"Spain",1994,6789.844,26898.383,5860.881,39549.108,22,NA,274.8906,6.95062,354.2763,58.7629,95.9251,94.2953,84.404,448.541,540.983,437.582,440.873,11.14747,378.8195,387.251,446.014,0.01803,23623.156,216.5249,183.1602,127.0346,20.92203,9.18631,45.4259,2034.729,91.0241,62.2123,28.869,94.9416,76.0417,19.13902,-6.8541,-0.64877,-4.99396,-7.43769,61.6264,77.4966,9.99,8.01,1.98,NA,NA,NA,NA,NA,NA,NA
"Spain",1995,6589.544,27116.071,6018.436,39724.05,20.7,36.80601,285.7613,7.19459,368.5287,61.326,104.8824,103.2553,99.2457,471.784,576.245,466.776,467.797,11.7777,405.4501,407.5528,468.879,0.01908,24073.222,224.0515,202.233,142.155,21.1559,9.76087,47.96,2098.161,102.8337,71.5613,31.2724,107.3659,87.6456,19.72031,-5.6367,-4.53223,-1.11775,-2.69586,74.3845,86.3635,11.27,9.35,1.92,8.67555,64.5996,62.9735,28.7021,10.19854,27.076,29.52994
"Spain",1996,6409.161,27305.839,6174.852,39889.852,19.9,39.02124,305.4202,7.65766,394.0318,66.2999,111.5385,110.1546,107.2698,504.186,622.343,500.232,502.201,12.59147,433.932,438.8077,505.108,0.01997,24440.971,241.2301,214.091,150.0377,22.31112,9.83636,50.9767,2161.884,116.7729,81.5224,35.2505,117.2355,95.4659,21.76967,-4.2686,-0.46268,0.81874,-4.6392,84.1589,94.8452,8.74,7.52,1.22,10.12509,66.2033,64.3961,27.84865,5.61424,26.04141,30.70235
"Spain",1997,6255.142,27471.367,6330.881,40057.389,18.4,39.10829,312.9425,7.8138,401.6646,68.9593,116.8244,115.6669,114.2697,517.332,652.307,514.833,516.815,12.90425,445.874,450.648,519.607,0.02041,25388.31,252.069,221.178,152.4255,22.10608,10.10316,55.5666,2229.939,133.8183,94.379,39.4393,132.7,108.4141,24.28583,-2.5547,1.11835,2.99097,-4.57572,88.8469,101.9984,6.4,5.38,1.02,13.89166,65.8405,64.1464,26.21261,1.87863,24.51853,27.66397
"Spain",1998,6129.178,27605.162,6489.169,40223.509,16.4,41.0133,329.5664,8.1953,422.9117,71.7291,131.2306,129.0481,123.9296,551.96,698.516,545.674,548,13.62707,473.9452,479.6683,551.397,0.02081,26630.065,267.0801,234.891,162.8179,22.36421,11.89629,62.4217,2312.834,144.3736,100.2303,44.1433,147.1184,120.7578,26.36057,-7.301,-2.74484,-1.52369,-5.28864,99.8791,121.9014,4.83,4.25,0.58,13.95507,69.7913,68.3004,28.07037,0.08559,26.57952,24.16908
"Spain",1999,6032.162,27725.984,6628.73,40386.875,13.6,43.436,354.683,8.78588,454.763,79.094,151.104,147.833,133.482,602.596,762.75,588.245,590.897,14.63715,509.151,515.222,594.316,0.02128,27922.83,288.624,248.589,169.495,22.91703,12.858,69.961,2408.286,156.883,107.523,49.36,168.434,138.434,30,-17.622,-11.551,-11.292,-3.419,97.9852,126.9899,4.73,2.96,1.77,16.624,78.634,76.432,30.798,-13.153,28.596,19.487
"Spain",2000,5967.867,27840.826,6759.171,40567.864,11.9,46.867,385.79,9.5129,493.903,88.002,171.77,168.958,145.123,662.861,850.605,639.026,643.849,15.87619,551.024,558.248,646.25,0.02209,29255.236,313.263,270.834,182.832,23.58304,12.987,75.14,2513.945,184.932,127.422,57.51,204.355,168.593,35.762,-26.647,-19.423,-21.914,-2.401,124.7842,169.0584,5.53,4.39,1.14,19.992,79.31,77.637,26.143,-21.96,24.47,23.621
"Spain",2001,5948.8,27998.012,6903.6,40850.412,10.6,51.017,414.178,10.15988,530.079,95.485,185.886,183.497,156.937,713.576,910.869,687.016,692.127,16.97802,591.531,604.043,699.528,0.02301,30399.248,337.835,296.172,200.687,24.45723,13.15,78.671,2624.876,194.904,132.381,62.523,211.341,172.517,38.824,-28.949,-16.437,-23.626,-7.401,130.2585,172.6771,5.12,4.26,0.86,19.752,82.929,80.952,25.267,-22.887,23.29,23.956
"Spain",2002,6003.129,28391.735,7036.694,41431.558,11.5,53.518,438.364,10.58249,562.925,103.616,201.563,199.489,173.001,762.414,962.878,735.926,740.968,17.88762,632.31,645.672,749.288,0.024,31220.431,360.69,319.075,215.459,25.3178,14.226,83.749,2741.161,198.39,134.796,63.594,213.59,173.42,40.17,-28.562,-15.2,-20.427,-8.32,132.9179,174.6034,4.96,3.32,1.64,23.236,90.579,89.864,28.398,-18.211,27.683,24.222
"Spain",2003,6108.458,28959.428,7119.759,42187.645,11.5,58.126,463.042,10.97354,597.73,112.835,223.553,222.197,191.858,819.927,1025.745,789.588,796.978,18.88742,676.753,690.637,803.472,0.02503,32101.723,386.223,339.38,226.545,26.19438,14.622,92.491,2868.556,204.462,139.289,65.173,222.273,181.54,40.733,-31.695,-17.811,-23.639,-6.494,138.036,184.4081,4.12,2.33,1.79,24.991,96.743,95.213,29.574,-23.906,28.044,33.386
"Spain",2004,6212.701,29550.913,7158.281,42921.895,11,62.721,499.125,11.6457,646.942,124.682,247.683,245.709,199.019,892.651,1111.521,845.961,853.508,19.91424,721.279,736.738,861.42,0.02607,33036.56,411.32,362.133,237.451,27.05608,15.143,103.11,3002.588,216.896,149.205,67.691,250.101,205.238,44.863,-48.664,-33.205,-40.039,-7.912,146.8148,207.6781,4.1,2.11,1.99,29.95,98.587,97.459,24.722,-31.948,23.594,26.275
"Spain",2005,6320.987,30085.152,7247.016,43653.155,9.2,67.274,536.684,12.29162,697.774,137.514,279.316,278.162,208.987,975.936,1206.64,906.761,917.108,21.00442,769.247,793.052,930.566,0.02726,34139.282,444.044,386.878,249.364,28.04742,15.689,115.333,3150.474,229.55,155.501,74.049,276.074,226.582,49.492,-70.329,-46.524,-62.973,-13.458,154.8465,232.1241,3.39,2.19,1.2,36.154,98.886,98.591,18.013,-48.049,17.718,17.908
"Spain",2006,6453.031,30578.634,7365.655,44397.319,8.5,73.91,577.213,13.01186,752.142,151.151,315.457,313.006,224.746,1065.148,1318.302,976.888,990.424,22.3267,825.737,856.823,1007.974,0.02851,35358.29,481.152,417.48,266.329,29.15101,15.972,125.314,3312.836,250.703,168.493,82.21,310.328,254.941,55.387,-90.711,-59.625,-85.763,-17.55,170.2109,261.7842,3.78,3.08,0.7,41.709,104.64,103.755,16.073,-67.25,15.188,8.107
"Spain",2007,6604.081,31165.995,7456.728,45226.803,8.2,81.145,615.84,13.61394,806.882,163.764,338.676,335.552,234.606,1142.434,1423.409,1041.488,1054.673,23.3149,877.724,917.043,1080.807,0.02981,36258.568,522.556,450.17,286.406,30.52937,18.271,126.352,3480.61,277.851,190.498,87.353,342.602,283.738,58.864,-104.07,-64.751,-99.924,-26.134,184.821,284.0579,4.31,4.28,0.03,50.042,120.283,116.806,23.646,-64.239,20.169,-5.875
"Spain",2008,6758.847,31613.129,7582.131,45954.106,11.3,88.88,633.54,13.77765,843.061,174.258,330.352,326.064,227.492,1169.125,1456.002,1070.553,1086.251,23.6228,896.295,941.949,1116.207,0.03057,36518.637,559.777,465.182,290.924,32.61933,18.459,109.707,3627.192,282.589,192.744,89.845,339.795,279.782,60.013,-102.86,-57.206,-97.372,-29.956,191.3879,286.1049,4.37,4.63,-0.26,31.692,160.706,156.297,57.686,-20.951,53.277,10.118
"Spain",2009,6884.558,31744.205,7734.184,46362.946,17.9,91.833,605.346,13.05538,826.374,177,265.073,262.499,218.598,1088.873,1336.105,1044.972,1059.241,22.84445,867.972,902.034,1079.034,0.03139,34370.781,549.173,455.174,278.174,34.04225,18.857,93.544,3712.438,244.658,163.929,80.729,257.071,205.402,51.669,-46.475,-12.413,-42.019,-19.793,162.9902,210.2221,3.98,1.22,2.76,24.616,174.392,174.309,68.493,44.854,68.41,47.635
"Spain",2010,6973.746,31706.453,7896.698,46576.897,19.9,94.057,618.755,13.2887,840.47,182.025,254.549,248.987,212.57,1089.457,1370.866,1053.04,1065.758,22.88877,871.015,898.888,1080.913,0.03218,33591.317,541.475,445.879,263.854,34.40159,18.392,111.951,3779.4,275.847,190.834,85.013,289.953,238.637,51.316,-41.979,-14.106,-36.128,-15.155,191.9118,246.674,4.25,0.81,3.44,20.288,183.098,183.276,73.592,51.151,73.77,23.713
"Spain",2011,7045.32,31641.859,8055.518,46742.697,21.4,94.248,618.865,13.24165,838.538,185.764,234.507,229.884,199.174,1068.422,1382.62,1037.712,1051.854,22.50617,851.948,884.649,1070.413,0.03265,32787.701,530.986,449.397,263.633,34.69748,18.043,108.073,3823.871,309.575,215.967,93.608,312.207,260.443,51.764,-35.333,-2.632,-30.93,-18.559,220.2234,270.5503,5.44,1.39,4.05,19.528,172.798,173.483,58.91,44.305,59.595,30.162
"Spain",2012,7083.469,31494.526,8195.06,46773.055,24.8,88.373,611.349,13.0724,816.585,186.405,207.9,205.839,203.265,1022.424,1343.708,1019.85,1032.433,22.07638,833.445,853.353,1039.758,0.03332,31204.366,498.79,446.722,260.317,34.48773,15.751,109.997,3843.864,319.223,224.195,95.028,303.95,253.443,50.507,-4.635,15.273,0.769,-7.325,229.8022,262.5611,5.85,0.57,5.28,22.872,182.215,184.188,66.241,86.43,68.214,14.691
"Spain",2013,7078.476,31190.519,8351.05,46620.045,26.1,87.393,598.482,12.84482,800.322,182.948,191.921,192.371,206.907,992.693,1322.696,1007.229,1020.307,21.89818,824.281,842.686,1025.634,0.03391,30249.731,485.315,440.393,257.445,34.95661,16.406,116.332,3853.88,330.453,235.549,94.904,297.062,249.56,47.502,14.986,33.391,21.561,-5.327,239.3145,256.455,4.56,0.22,4.34,21.558,182.366,184.344,67.282,52.333,69.26,23.88
"Spain",2014,7058.017,30906.848,8516.018,46480.882,24.5,87.893,608.945,13.10824,810.919,184.773,201.035,198.335,211.41,1009.254,1350.723,1022.329,1033.69,22.25137,837.556,852.252,1037.025,0.03391,30578.62,491.752,441.025,256.252,34.95487,16.91,121.158,3868.39,338.769,238.578,100.191,313.698,260.954,52.744,10.375,25.071,15.423,-3.335,244.2873,270.1725,2.72,0.21,2.51,20.989,186.919,187.994,69.917,43.979,70.992,20.014
"Spain",2015,7037.24,30764.504,8645.953,46447.697,22.1,89.947,625.035,13.4685,833.524,189.807,215.769,212.069,230.049,1045.593,1406.166,1063.573,1074.859,23.16149,873.766,885.832,1075.639,0.03423,31428.008,510.344,453.015,263.208,35.10453,17.067,129.347,3892.009,356.873,250.177,106.696,330.527,271.922,58.605,14.28,26.346,21.287,-0.78,254.5996,281.2221,1.73,-0.01975,1.74975,25.037,201.22,202.802,80.137,49.233,81.719,14.687
"Spain",2016,NA,30660.343,NA,46436.553,19.6,89.806,643.84,13.85553,854.148,195.667,227.289,221.966,248.187,1076.114,1449.759,1102.335,1114.601,23.98637,906.668,918.184,1113.851,0.03464,32159.588,526.098,473.032,277.365,35.1094,17.422,132.143,3919.498,368.322,253.716,114.606,335.908,271.242,64.666,20.898,32.414,22.752,0.75,259.9736,279.7277,1.39,-0.2641667,1.6541667,24.401,216.466,218.102,91.162,52.304,92.798,11.281
"Spain",2017,NA,30569.543,NA,46445.392,17.6,90.61425,671.4738,14.44746,885.9985,200.9104,239.3184,233.9299,258.2784,1119.928,1522.193,1144.277,1157.683,24.90875,943.3665,956.0384,1156.949,0.03514,32925.783,544.1393,492.5658,291.6554,35.4623,18.10296,138.3467,3953.348,396.8763,272.6633,124.2131,365.2444,295.0975,70.14693,18.96,31.63193,22.25564,0.73376,279.3882,304.3295,NA,NA,NA,26.85858,216.8181,218.51,NA,43.96628,NA,NA
"Sweden",1960,1678.735,4926.452,879.469,7484.656,1.9,NA,8.2395,1.10085,10.4358,1.69546,4.3869,3.8117,3.5062,14.1791,17.9109,14.4028,14.428,1.92768,12.7073,12.658,14.3534,NA,NA,6.3549,30.787,21.5227,2.08196,0.80018,12.233,305.77,3.2094,NA,NA,3.1988,NA,NA,0.02581,0.02324,NA,0.02269,2.4247,2.6851,5.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",1961,1651.108,4970.77,898.12,7519.998,1.6,NA,8.7818,1.1678,11.1416,1.82523,4.6485,4.2085,3.8708,15.2622,19.0177,15.5079,15.5275,2.06482,13.6827,13.6292,15.4544,NA,NA,6.9578,32.689,22.6107,2.2275,1.00136,13.699,320.854,3.3551,NA,NA,3.1875,NA,NA,0.18382,0.18074,NA,0.01739,2.5615,2.7124,5.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",1962,1628.815,5015.32,917.454,7561.588,1.6,NA,9.4111,1.24459,12.1132,2.00254,4.9898,4.6563,4.1362,16.6655,20.528,16.7862,16.8115,2.22328,14.7836,14.7257,16.7282,NA,NA,7.7762,33.166,22.0829,2.44198,1.07795,16.269,336.991,3.559,NA,NA,3.4013,NA,NA,0.17509,0.17166,NA,0.02295,2.7257,2.8837,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",1963,1613.086,5054.149,937.093,7604.328,1.9,NA,10.1216,1.33103,13.1413,2.14556,5.3835,5.1414,4.4444,18.16,22.2416,18.1635,18.1839,2.39125,16.018,15.9557,18.1013,NA,NA,8.603,34.656,22.7815,2.6709,1.10081,17.668,354.611,3.859,NA,NA,3.7034,NA,NA,0.17708,0.17075,NA,0.01753,2.9828,3.1426,4.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",1964,1610.119,5093.285,957.951,7661.354,1.8,NA,10.9025,1.42305,14.2532,2.34485,6.4533,5.8113,5.3688,19.9062,24.8686,20.264,20.2932,2.64877,17.9192,17.8377,20.1825,NA,NA,9.5625,38.951,25.9734,2.93444,1.15025,19.307,374.02,4.3765,NA,NA,4.2014,NA,NA,0.21105,0.19225,NA,0.03758,3.4258,3.5885,5.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",1965,1619.627,5133.813,980.414,7733.853,1.3,NA,11.9856,1.54976,15.7946,2.60854,7.2488,6.4242,5.7882,22.0455,27.5094,22.2901,22.3149,2.88535,19.6815,19.5977,22.2063,NA,NA,10.593,41.841,27.4053,3.18714,1.31752,22.375,394.119,4.7169,NA,NA,4.7615,NA,NA,-0.01102,-0.02602,NA,0.02855,3.7035,4.0783,6.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",1966,1634.676,5167.954,1005.167,7807.797,1.7,NA,13.0191,1.66745,17.4326,2.86876,7.5508,7.017,6.0248,24.2659,29.7795,24.2276,24.2646,3.10774,21.3588,21.2874,24.1561,NA,NA,11.7796,43.481,27.6042,3.47193,1.59025,25.556,415.044,5.0299,NA,NA,5.0398,NA,NA,0.00687,0.00976,NA,0.02168,3.9904,4.2699,6.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
